uuid,distance_meters,distance_threshold,suggested_address,discrepancy_flags,default_streetview_url,search_streetview_url,ai_status,ai_best_view,ai_confidence,ai_notes,source
e68347fc-c7de-43a1-ad1c-378ab1d96f85,11.28184430948521,200.0,,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.85978416,-73.92315035","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.8596827,-73.92315049999999",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
efa2eeba-bffe-4e51-afc4-8674ca5b2e1d,18.532546325225283,200.0,,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.82186246,-73.9204318","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.8217035,-73.9203656",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
e79329ab-d7d4-4145-96ee-7c9115c0e7d1,3.0343063789411593,200.0,,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.63332516,-74.07469751","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.6333401,-74.0747276",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
c5f91b44-3cca-4967-a1b5-7ba8fd7257b2,10.020262490924434,200.0,,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.63269159,-73.95048525","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.6326061,-73.9504477",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
7e29ee8c-d108-4a98-93e5-57c1b691f09d,27.64370847693071,200.0,,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.62118737,-74.081849","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.6211376,-74.0821699",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
99b7f4ee-03ad-49c3-940b-c7bdf9ac13d7,7.345773289949902,200.0,,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.7555683,-73.94462972","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.7556163,-73.9445698",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
a83f6d26-2e8c-4cbb-8b13-5f8800e3116d,9.278600080624953,200.0,,street '885 Rogers Ave' vs '2708 Snyder Avenue',"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.64867141,-73.9518903","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.6485905,-73.9519172",openai_error:HTTP Error 429: Too Many Requests,,,HTTP Error 429: Too Many Requests,missingstreetview
cc39d150-e48d-47b2-a316-614847e9c8ad,6.077846890204534,200.0,,,"https://www.google.com/maps/@40.82747732877753,-73.9372797869932,3a,75y,21.5h,0.0t/data=!3m6!1e1!3m4!1sBb9BcUILZOiQUZVo816spg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.82273758362123,-73.93958108840214,3a,75y,228.3h,0.0t/data=!3m6!1e1!3m4!1sm0ORSHhEa3bE1xfNkxxARA!2e0!7i16384!8i8192",ok,default,0.9,The default view clearly shows the storefront of HTMAD.,missingstreetview
b41ce36f-81ca-4710-aec7-da6df8222251,3.2886700676395098,200.0,,"street '269 W 35th St, 7th, 10th, and 11th Floors' vs '269 West 35th Street'","https://www.google.com/maps/@40.75272503644683,-73.99265669752332,3a,75y,31.6h,0.0t/data=!3m6!1e1!3m4!1sKIidKZ3AM5gCP5XzBpahdQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.75272503644683,-73.99265669752332,3a,75y,33.1h,0.0t/data=!3m6!1e1!3m4!1sKIidKZ3AM5gCP5XzBpahdQ!2e0!7i16384!8i8192",ok,neither,0.0,All views are obstructed or unrelated to the storefront.,missingstreetview
e68347fc-c7de-43a1-ad1c-378ab1d96f85,11.28184430948521,200.0,,,"https://www.google.com/maps/@40.85966311865727,-73.92350091688694,3a,75y,65.5h,0.0t/data=!3m6!1e1!3m4!1smvdiqg2-PDtxy9mHDYioBg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.85958236429093,-73.92344844134,3a,75y,66.0h,0.0t/data=!3m6!1e1!3m4!1sDr3EjX8krSNJ_ac3Sn_8lw!2e0!7i16384!8i8192",ok,neither,0.0,No visible storefront in any views.,missingstreetview
efa2eeba-bffe-4e51-afc4-8674ca5b2e1d,18.532546325225283,200.0,,,"https://www.google.com/maps/@40.82188004973658,-73.92043291247371,3a,75y,177.3h,0.0t/data=!3m6!1e1!3m4!1sU2HEhWaYklSMdavDn0YYBw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.82180548928009,-73.92055248679402,3a,75y,125.8h,0.0t/data=!3m6!1e1!3m4!1sZXqRn8VJ3BJZ1vLJ9sY0LQ!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 5741. Please try again in 1.722s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 5741. Please try again in 1.722s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
e79329ab-d7d4-4145-96ee-7c9115c0e7d1,3.0343063789411593,200.0,,,"https://www.google.com/maps/@40.63312325967406,-74.07491964980545,3a,75y,39.9h,0.0t/data=!3m6!1e1!3m4!1suV6wbL6bNQJcSVrxNWv05w!2e0!7i16384!8i8192","https://www.google.com/maps/@40.63312325967406,-74.07491964980545,3a,75y,33.9h,0.0t/data=!3m6!1e1!3m4!1suV6wbL6bNQJcSVrxNWv05w!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4179. Please try again in 1.253s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4179. Please try again in 1.253s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
c5f91b44-3cca-4967-a1b5-7ba8fd7257b2,10.020262490924434,200.0,,,"https://www.google.com/maps/@40.63286836743333,-73.95025119204809,3a,75y,225.1h,0.0t/data=!3m6!1e1!3m4!1sTYLj45yy0olSSc2wZNToLA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.63241283328364,-73.95036366251863,3a,75y,341.7h,0.0t/data=!3m6!1e1!3m4!1sqmfz4HVrHlSVaD0BDK9V3w!2e0!7i16384!8i8192",ok,neither,0.0,All views are obstructed or unrelated to the storefront.,missingstreetview
7e29ee8c-d108-4a98-93e5-57c1b691f09d,27.64370847693071,200.0,,,"https://www.google.com/maps/@40.62113211000862,-74.08205234186909,3a,75y,70.3h,0.0t/data=!3m6!1e1!3m4!1sVpLoBthzV9F8kk1sBdHggw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.62113211000862,-74.08205234186909,3a,75y,273.5h,0.0t/data=!3m6!1e1!3m4!1sVpLoBthzV9F8kk1sBdHggw!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4160. Please try again in 1.248s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4160. Please try again in 1.248s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
99b7f4ee-03ad-49c3-940b-c7bdf9ac13d7,7.345773289949902,200.0,,,"https://www.google.com/maps/@40.75537078802683,-73.94484015504972,3a,75y,38.9h,0.0t/data=!3m6!1e1!3m4!1srlFBmhQ73m4w8HEbk4UfYQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.75537078802683,-73.94484015504972,3a,75y,39.8h,0.0t/data=!3m6!1e1!3m4!1srlFBmhQ73m4w8HEbk4UfYQ!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4158. Please try again in 1.247s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4158. Please try again in 1.247s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
a83f6d26-2e8c-4cbb-8b13-5f8800e3116d,9.278600080624953,200.0,,street '885 Rogers Ave' vs '2708 Snyder Avenue',"https://www.google.com/maps/@40.6488179470966,-73.95187554988347,3a,75y,184.4h,0.0t/data=!3m6!1e1!3m4!1sfXH1Vju__sfBqofhXFjV-g!2e0!7i16384!8i8192","https://www.google.com/maps/@40.648813972702,-73.95196496943963,3a,75y,170.8h,0.0t/data=!3m6!1e1!3m4!1sNu4DWBE731ypVzg1zOOyJA!2e0!7i16384!8i8192",ok,neither,0.0,No visible storefronts in the images.,missingstreetview
52c79659-583d-4ac1-a3fc-bb2cf3e39fc7,7.020437749625494,200.0,,city 'Jamaica' vs 'Queens',"https://www.google.com/maps/@40.68976361780616,-73.84290212894673,3a,75y,170.6h,0.0t/data=!3m6!1e1!3m4!1sI6Vyz1dWHd6g63FW4AlJ5Q!2e0!7i16384!8i8192","https://www.google.com/maps/@40.68961152553076,-73.84267652568677,3a,75y,256.6h,0.0t/data=!3m6!1e1!3m4!1spV12s8uBZAuN_m6l9HNwyw!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4949. Please try again in 1.484s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4949. Please try again in 1.484s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
d37a24e3-4ddc-4015-8def-4611d32c9dd4,14.000616032400835,200.0,,city 'Astoria' vs 'Queens',"https://www.google.com/maps/@40.75644796148827,-73.92490465493145,3a,75y,23.5h,0.0t/data=!3m6!1e1!3m4!1sOdm5rHQ41Ae7ZVMCWfl8-g!2e0!7i16384!8i8192","https://www.google.com/maps/@40.75644796148827,-73.92490465493145,3a,75y,33.7h,0.0t/data=!3m6!1e1!3m4!1sOdm5rHQ41Ae7ZVMCWfl8-g!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3362. Please try again in 1.008s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3362. Please try again in 1.008s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
d018addb-7646-4a09-baa2-b25d6e200e46,7.054825477981554,200.0,,,"https://www.google.com/maps/@40.66130153220133,-73.9431724165666,3a,75y,169.0h,0.0t/data=!3m6!1e1!3m4!1sOnQyfD1TPDeXP_xfekEjsg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.6610286833255,-73.94265856652812,3a,75y,285.2h,0.0t/data=!3m6!1e1!3m4!1sWopRQ_Y_H3lJxNNe9u5iPA!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3367. Please try again in 1.01s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3367. Please try again in 1.01s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
bc73faeb-2a99-4a93-8296-dd0187d6f0a7,1.0575687923108112,200.0,,,"https://www.google.com/maps/@40.85153930918793,-73.90593705405003,3a,75y,307.9h,0.0t/data=!3m6!1e1!3m4!1sebHA0ha1v38HcLOqYXbx-A!2e0!7i16384!8i8192","https://www.google.com/maps/@40.85153930918793,-73.90593705405003,3a,75y,311.3h,0.0t/data=!3m6!1e1!3m4!1sebHA0ha1v38HcLOqYXbx-A!2e0!7i16384!8i8192",ok,neither,0.0,All views do not show a visible storefront.,missingstreetview
83a01c33-8b83-42d4-887e-6794cfced947,5.566600661566183,200.0,,,"https://www.google.com/maps/@40.83044887154225,-73.87674875225538,3a,75y,82.6h,0.0t/data=!3m6!1e1!3m4!1s9iKyo1E4fnX7RERdh26XkQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.83044887154225,-73.87674875225538,3a,75y,89.1h,0.0t/data=!3m6!1e1!3m4!1s9iKyo1E4fnX7RERdh26XkQ!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4191. Please try again in 1.257s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4191. Please try again in 1.257s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
